"Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","Altitude","file.name","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","Length","Uploaded","Other_species","Remarks","Bird_seen","Playback_used","Other_species1","Other_species2","Other_species3","Other_species4","Other_species5","Other_species6","Other_species7","Other_species8","Other_species9","Other_species10","Other_species11","Other_species12","Other_species13","Other_species14","Other_species15","Other_species16","Other_species17","Other_species18","Other_species19","Other_species20","Other_species21","Other_species22","Other_species23","Other_species24","Other_species25","Other_species26","Other_species27","Other_species28","Other_species29","Other_species30","Species","Path"
206527,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/206527/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/206527","B","05:56","2009-05-16","80","XC206527-T09.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206527-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206527-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206527-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206527-full.png","0:40","2014-12-15","Sylvia communis","Lesser whitethroat song ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-206527.mp3"
206643,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/206643/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/206643","B","05:42","2009-05-17","80","XC206643-T05.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206643-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206643-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206643-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206643-full.png","1:21","2014-12-16","Alauda arvensis","Lesser whitethroat song ... not filtered ... parabolic ... traffic noise ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-206643.mp3"
187834,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/187834/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/187834","A","06:20","2014-04-14","80","XC187834-T07.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187834-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187834-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187834-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187834-full.png","1:20","2014-07-19",NA,"Lesser whitethroat song ... not filtered ... parabolic ... windy","yes","no","Aegithalos caudatus","Columba palumbus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-187834.mp3"
187848,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/187848/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/187848","A","06:13","2014-04-26","80","XC187848-T08.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187848-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187848-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187848-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187848-full.png","1:02","2014-07-19","Troglodytes troglodytes","Lesser whitethroat song  ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-187848.mp3"
478213,"Sylvia","curruca","","Lesser Whitethroat","Sébastien Hauptmann","Belgium","Ciney, Namur, Wallonie",50.2956,5.0317,"alarm call, call, female, juvenile, male, song","//www.xeno-canto.org/478213/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/478213","B","21:30","2019-06-01","280","XC478213-STE-017.mp3","//www.xeno-canto.org/sounds/uploaded/TSJQKHRRGX/ffts/XC478213-small.png","//www.xeno-canto.org/sounds/uploaded/TSJQKHRRGX/ffts/XC478213-med.png","//www.xeno-canto.org/sounds/uploaded/TSJQKHRRGX/ffts/XC478213-large.png","//www.xeno-canto.org/sounds/uploaded/TSJQKHRRGX/ffts/XC478213-full.png","1:48","2019-06-01","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-478213.mp3"
187895,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/187895/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/187895","A","06:31","2014-04-27","80","XC187895-T10.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187895-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187895-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187895-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187895-full.png","0:49","2014-07-19","","Lesser whitethroat song ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-187895.mp3"
206640,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/206640/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/206640","B","05:32","2009-05-17","80","XC206640-T02.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206640-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206640-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206640-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206640-full.png","1:56","2014-12-16","","Lesser whitethroat song ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-206640.mp3"
180991,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"call, male, song","//www.xeno-canto.org/180991/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/180991","B","05:30","2013-06-15","80","XC180991-LS112260.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC180991-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC180991-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC180991-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC180991-full.png","4:10","2014-06-04",NA,"Lesser whitethroat calls and song  ... not filtered ... parabolic ... windy ...","yes","no","Periparus ater","Fringilla coelebs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-180991.mp3"
379857,"Sylvia","curruca","","Lesser Whitethroat","Marco Dragonetti","Romania","Partizani, Comuna Maliuc, Județul Tulcea",45.2047,28.9787,"male, song","//www.xeno-canto.org/379857/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/379857","A","11:00","2014-06-25","10","XC379857-call5.mp3","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379857-small.png","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379857-med.png","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379857-large.png","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379857-full.png","0:56","2017-07-15","","Check my website birdsongs.it for more details","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-379857.mp3"
194097,"Sylvia","curruca","curruca","Lesser Whitethroat","Albert Lastukhin","Russian Federation","Cheboksary, gorod Cheboksary, Республика Чувашская - Чувашия",56.092,47.2613,"call, male, song","//www.xeno-canto.org/194097/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/194097","B","10:30","2014-06-09","190","XC194097-S. curruca 140609_004,A.MP3","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC194097-small.png","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC194097-med.png","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC194097-large.png","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC194097-full.png","1:20","2014-09-03","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-194097.mp3"
265612,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  West Heslerton), North Yorkshire, England",54.1397,-0.5609,"male, song","//www.xeno-canto.org/265612/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/265612","B","06:48","2015-05-28","170","XC265612-T13.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC265612-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC265612-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC265612-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC265612-full.png","1:30","2015-08-04",NA,"Lesser whitethroat song ... not filtered ... parabolic ... windy ...","yes","no","Sylvia atricapilla","Fringilla coelebs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-265612.mp3"
509357,"Sylvia","curruca","","Lesser Whitethroat","Hans Groot","Netherlands","IJmuiden, Velsen, Noord-Holland",52.452,4.5652,"adult, male, song","//www.xeno-canto.org/509357/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/509357","B","09:00","2011-05-25","0","XC509357-Braamsluiper zang Kennemermeer 250511.mp3","//www.xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC509357-small.png","//www.xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC509357-med.png","//www.xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC509357-large.png","//www.xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC509357-full.png","0:55","2019-11-30",NA,"","yes","unknown","Luscinia megarhynchos","Prunella modularis","Larus argentatus","Acrocephalus scirpaceus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-509357.mp3"
187374,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/187374/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/187374","A","07:37","2014-04-24","80","XC187374-T11.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187374-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187374-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187374-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187374-full.png","0:50","2014-07-16",NA,"Lesser whitethroat song ... not filtered ... parabolic ...","yes","no","Alauda arvensis","Linaria cannabina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-187374.mp3"
168219,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.1252,-0.5447,"male, song","//www.xeno-canto.org/168219/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/168219","A","06:49","2013-06-15","80","XC168219-LS111607.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC168219-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC168219-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC168219-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC168219-full.png","2:02","2014-02-27",NA,"Lesser whitethroat soundscape ... not filtered ... parabolic ... very windy ...","yes","no","Alauda arvensis","Fringilla coelebs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-168219.mp3"
187839,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"flight call, male, song","//www.xeno-canto.org/187839/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/187839","A","06:33","2014-04-14","80","XC187839-T11.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187839-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187839-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187839-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187839-full.png","1:35","2014-07-19","Aegithalos caudatus","Lesser whitethroat song ... not filtered ... parabolic ... windy","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-187839.mp3"
187849,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/187849/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/187849","A","06:16","2014-04-26","80","XC187849-T09.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187849-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187849-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187849-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187849-full.png","2:39","2014-07-19","Troglodytes troglodytes","Lesser whitethroat song  ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-187849.mp3"
187375,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/187375/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/187375","A","07:38","2014-04-24","80","XC187375-T12.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187375-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187375-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187375-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187375-full.png","0:36","2014-07-16","","Lesser whitethroat song ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-187375.mp3"
247588,"Sylvia","curruca","","Lesser Whitethroat","Pawel Bialomyzy","Poland","Gmina Goniądz (near  Wólka Piaseczna), moniecki, podlaskie",53.521,22.7376,"male, song","//www.xeno-canto.org/247588/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/247588","B","07:30","2015-05-21","110","XC247588-Sylvia curruca Wólka Piaseczna 2015-05-21.mp3","//www.xeno-canto.org/sounds/uploaded/HLXDCCDEAT/ffts/XC247588-small.png","//www.xeno-canto.org/sounds/uploaded/HLXDCCDEAT/ffts/XC247588-med.png","//www.xeno-canto.org/sounds/uploaded/HLXDCCDEAT/ffts/XC247588-large.png","//www.xeno-canto.org/sounds/uploaded/HLXDCCDEAT/ffts/XC247588-full.png","0:40","2015-06-02",NA,"","yes","no","Luscinia luscinia","Acrocephalus schoenobaenus","Phylloscopus trochilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-247588.mp3"
168220,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.1252,-0.5447,"male, song","//www.xeno-canto.org/168220/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/168220","B","06:53","2013-06-15","80","XC168220-LS111608.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC168220-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC168220-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC168220-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC168220-full.png","1:17","2014-02-27",NA,"Lesser whitethroat soundscape ... not filtered ... parabolic ... very windy ...","yes","no","Alauda arvensis","Fringilla coelebs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-168220.mp3"
139181,"Sylvia","curruca","","Lesser Whitethroat","Krzysztof Deoniziak","Poland","Noteć Forest (near Chlebowo), Wielkopolskie Voivodeship",52.7414,16.7511,"male, song","//www.xeno-canto.org/139181/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/139181","A","06:30","2013-06-15","70","XC139181-piegza_notecka_chlebowo_15.06.2013.mp3","//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC139181-small.png","//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC139181-med.png","//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC139181-large.png","//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC139181-full.png","1:58","2013-06-20",NA,"Temperate coniferous forest","yes","no","Parus major","Fringilla coelebs","Phylloscopus trochilus","Turdus merula","Phylloscopus collybita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-139181.mp3"
187847,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/187847/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/187847","A","06:12","2014-04-26","80","XC187847-T06.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187847-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187847-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187847-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187847-full.png","0:34","2014-07-19",NA,"Lesser whitethroat song  ... not filtered ... parabolic ...","yes","no","Troglodytes troglodytes","Linaria cannabina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-187847.mp3"
132245,"Sylvia","curruca","","Lesser Whitethroat","Albert Lastukhin","Russian Federation","Cheboksary, gorod Cheboksary, Chuvashia",56.1398,47.3497,"call, male, song","//www.xeno-canto.org/132245/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/132245","B","16:30","2013-05-03","80","XC132245-8013_3.05.2013, берег Волги ,Сад, мельничек, голос и песня, АА, 16-00.MP3","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC132245-small.png","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC132245-med.png","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC132245-large.png","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC132245-full.png","2:12","2013-05-03","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-132245.mp3"
379858,"Sylvia","curruca","","Lesser Whitethroat","Marco Dragonetti","Romania","Vulturu, Comuna Maliuc, Județul Tulcea",45.1765,29.1136,"male, song","//www.xeno-canto.org/379858/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/379858","A","07:00","2014-06-27","0","XC379858-call6.mp3","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379858-small.png","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379858-med.png","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379858-large.png","//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC379858-full.png","0:33","2017-07-15","","Check my website birdsongs.it for more details","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-379858.mp3"
194095,"Sylvia","curruca","curruca","Lesser Whitethroat","Albert Lastukhin","Russian Federation","Cheboksary, gorod Cheboksary, Республика Чувашская - Чувашия",56.092,47.2613,"call, male, song","//www.xeno-canto.org/194095/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/194095","B","10:30","2014-06-09","190","XC194095-S. curruca 140609_004,A2.MP3","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC194095-small.png","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC194095-med.png","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC194095-large.png","//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC194095-full.png","1:06","2014-09-03","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-194095.mp3"
187894,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/187894/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/187894","A","06:29","2014-04-27","80","XC187894-T09.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187894-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187894-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187894-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187894-full.png","1:37","2014-07-19","","Lesser whitethroat song ... not filtered ... parabolic ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-187894.mp3"
187049,"Sylvia","curruca","","Lesser Whitethroat","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England",54.12,-0.5445,"male, song","//www.xeno-canto.org/187049/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/187049","A","06:18","2014-04-21","80","XC187049-T02.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187049-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187049-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187049-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC187049-full.png","0:52","2014-07-14","","Lesser whitethroat song ... not filtered ... parabolic ... back ground noise ...","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sylvia curruca","mp3//Sylvia-curruca-187049.mp3"
